Extension,PCFG_Prior,Hypothesis
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), close_(X, C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(X, children_of_(male_(children_of_(X, C)), C))), X, C), male_(X))"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(children_of_(male_(children_of_(X, C)), C), X)), X, C), spouses_of_(X, C))"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(X, children_of_(male_(male_(children_of_(X, C))), C))), X, C), X)"
SD,-30.3397020200758,"lambda recurse_, C, X: union_(younger_(female_(union_(parents_of_(X, C), children_of_(male_(children_of_(X, C)), C))), X, C), X)"
D_ByD_BeD_DD_SD,-47.8121381231077,"lambda recurse_, C, X: female_(setdifference_(younger_(children_of_(complement_(union_(elder_(female_(all_(C)), X, C), younger_(close_(children_of_(X, C), C), X, C)), C), C), X, C), generation0_(X, C)))"
D_ByD_BeD_DD_SD,-47.8121381231077,"lambda recurse_, C, X: female_(setdifference_(younger_(children_of_(complement_(union_(elder_(female_(all_(C)), X, C), younger_(female_(generation0_(X, C)), X, C)), C), C), X, C), generation0_(X, C)))"
D_ByD_BeD_DD_SD,-47.8121381231077,"lambda recurse_, C, X: female_(setdifference_(younger_(children_of_(complement_(union_(elder_(samegender_(X, C), X, C), younger_(close_(parents_of_(all_(C), C), C), X, C)), C), C), X, C), generation0_(X, C)))"
D_ByD_BeD_DD_SD,-47.8121381231077,"lambda recurse_, C, X: female_(setdifference_(younger_(children_of_(complement_(union_(elder_(samegender_(X, C), X, C), younger_(close_(close_(all_(C), C), C), X, C)), C), C), X, C), generation0_(X, C)))"
D_ByD_BeD_DD_SD,-47.8121381231077,"lambda recurse_, C, X: female_(setdifference_(younger_(children_of_(complement_(union_(female_(elder_(all_(C), X, C)), younger_(close_(children_of_(X, C), C), X, C)), C), C), X, C), generation0_(X, C)))"
MByD_MBeD,-41.5365459380725,"lambda recurse_, C, X: female_(complement_(union_(parents_of_(generation2_(X, C), C), children_of_(complement_(male_(children_of_(close_(female_(parents_of_(X, C)), C), C)), C), C)), C))"
MByD_MBeD,-41.5365459380725,"lambda recurse_, C, X: female_(complement_(union_(complement_(generation0_(X, C), C), children_of_(complement_(male_(children_of_(close_(female_(parents_of_(X, C)), C), C)), C), C)), C))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(children_of_(all_(C), C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(female_(X), female_(setdifference_(close_(children_of_(X, C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(parents_of_(all_(C), C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(close_(children_of_(X, C), C), younger_(female_(all_(C)), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(spouses_of_(X, C), female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(close_(children_of_(X, C), C), younger_(all_(C), female_(X), C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(parents_of_(female_(X), C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(spouses_of_(X, C), female_(setdifference_(close_(children_of_(X, C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(close_(all_(C), C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(spouses_of_(generation1_(X, C), C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(spouses_of_(parents_of_(X, C), C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(close_(children_of_(X, C), C), younger_(children_of_(all_(C), C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(male_(X), female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(close_(children_of_(generation0_(X, C), C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(close_(children_of_(X, C), C), younger_(parents_of_(all_(C), C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(male_(X), female_(setdifference_(close_(children_of_(X, C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(male_(parents_of_(X, C)), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(spouses_of_(close_(X, C), C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(all_(C), female_(X), C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(parents_of_(children_of_(generation0_(X, C), C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(female_(X), female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(all_(C), X, C))))"
Ze,-29.3464502470655,"lambda recurse_, C, X: union_(X, female_(setdifference_(children_of_(parents_of_(X, C), C), younger_(female_(all_(C)), X, C))))"
mby_fby,-47.8121381231077,"lambda recurse_, C, X: setdifference_(generation1_(X, C), union_(parents_of_(children_of_(elder_(all_(C), male_(parents_of_(X, C)), C), C), C), union_(samegender_(X, C), union_(parents_of_(X, C), X))))"
mby_fby,-47.8121381231077,"lambda recurse_, C, X: setdifference_(generation1_(X, C), union_(parents_of_(children_of_(elder_(all_(C), male_(parents_of_(X, C)), C), C), C), union_(X, union_(parents_of_(X, C), samegender_(X, C)))))"
FZy,-35.9381239790741,"lambda recurse_, C, X: setdifference_(complement_(complement_(female_(parents_of_(younger_(generation0_(X, C), X, C), C)), C), C), close_(close_(children_of_(X, C), C), C))"
FZy,-35.9381239790741,"lambda recurse_, C, X: setdifference_(complement_(complement_(female_(parents_of_(younger_(generation0_(X, C), X, C), C)), C), C), close_(parents_of_(children_of_(X, C), C), C))"
FZy,-35.9381239790741,"lambda recurse_, C, X: setdifference_(complement_(complement_(female_(parents_of_(younger_(generation0_(X, C), X, C), C)), C), C), close_(complement_(complement_(X, C), C), C))"
FZy,-35.9381239790741,"lambda recurse_, C, X: setdifference_(complement_(complement_(female_(parents_of_(younger_(generation0_(X, C), X, C), C)), C), C), close_(intersection_(all_(C), X), C))"
FZy,-35.9381239790741,"lambda recurse_, C, X: setdifference_(complement_(complement_(female_(parents_of_(younger_(generation0_(X, C), X, C), C)), C), C), close_(parents_of_(complement_(X, C), C), C))"
MZy,-34.6287906590904,"lambda recurse_, C, X: union_(female_(setdifference_(close_(X, C), setdifference_(parents_of_(elder_(all_(C), X, C), C), elder_(X, X, C)))), X)"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(spouses_of_(generation1_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(male_(close_(generation1_(X, C), C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(close_(generation0_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(generation2_(intersection_(X, all_(C)), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(generation2_(female_(female_(X)), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(generation2_(intersection_(all_(C), X), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(spouses_of_(close_(generation1_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(spouses_of_(close_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(male_(generation1_(X, C)), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(male_(generation2_(female_(X), C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(male_(male_(generation2_(X, C))))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(spouses_of_(close_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(generation2_(parents_of_(children_of_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(generation1_(female_(X), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(close_(female_(X), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(parents_of_(female_(X), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(parents_of_(generation0_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(generation2_(complement_(complement_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(close_(female_(X), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(spouses_of_(female_(generation2_(X, C)), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(generation1_(female_(X), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(spouses_of_(parents_of_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(spouses_of_(generation2_(female_(X), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(male_(parents_of_(parents_of_(X, C), C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(male_(close_(close_(X, C), C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(parents_of_(generation0_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(spouses_of_(spouses_of_(generation2_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(female_(generation1_(X, C)), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(intersection_(generation2_(X, C), all_(C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(spouses_of_(generation1_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(spouses_of_(parents_of_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(spouses_of_(parents_of_(parents_of_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(spouses_of_(parents_of_(generation1_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(parents_of_(female_(X), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(close_(generation0_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(intersection_(all_(C), generation2_(X, C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(spouses_of_(complement_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(parents_of_(children_of_(generation2_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(close_(X, C), C)), C)"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(generation1_(X, C), C)), C)"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(male_(parents_of_(generation1_(X, C), C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: spouses_of_(female_(close_(parents_of_(X, C), C)), C)"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(male_(close_(parents_of_(X, C), C)))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: spouses_of_(female_(parents_of_(parents_of_(X, C), C)), C)"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(close_(female_(generation1_(X, C)), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(complement_(complement_(generation2_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: male_(spouses_of_(close_(parents_of_(X, C), C), C))"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: spouses_of_(female_(generation2_(female_(X), C)), C)"
mf_ff,-14.1765992370276,"lambda recurse_, C, X: spouses_of_(female_(female_(generation2_(X, C))), C)"
ss,-28.3531984740552,"lambda recurse_, C, X: union_(younger_(male_(children_of_(male_(children_of_(X, C)), C)), X, C), generation0_(all_(C), C))"
ss,-28.3531984740552,"lambda recurse_, C, X: union_(younger_(male_(children_of_(male_(children_of_(X, C)), C)), X, C), generation2_(all_(C), C))"
ss,-28.3531984740552,"lambda recurse_, C, X: union_(younger_(male_(children_of_(male_(children_of_(X, C)), C)), X, C), complement_(all_(C), C))"
ss,-28.3531984740552,"lambda recurse_, C, X: union_(younger_(male_(children_of_(male_(all_(C)), C)), male_(children_of_(X, C)), C), X)"
ss,-28.3531984740552,"lambda recurse_, C, X: union_(younger_(male_(children_of_(male_(all_(C)), C)), female_(children_of_(X, C)), C), X)"
ss,-28.3531984740552,"lambda recurse_, C, X: union_(younger_(male_(children_of_(male_(children_of_(X, C)), C)), X, C), generation1_(all_(C), C))"
ss,-28.3531984740552,"lambda recurse_, C, X: union_(younger_(male_(children_of_(male_(children_of_(X, C)), C)), X, C), samegender_(all_(C), C))"
ss,-28.3531984740552,"lambda recurse_, C, X: younger_(union_(complement_(all_(C), C), male_(children_of_(male_(children_of_(X, C)), C))), X, C)"
ss,-28.3531984740552,"lambda recurse_, C, X: younger_(union_(samegender_(all_(C), C), male_(children_of_(male_(children_of_(X, C)), C))), X, C)"
ss,-28.3531984740552,"lambda recurse_, C, X: younger_(union_(generation2_(all_(C), C), male_(children_of_(male_(children_of_(X, C)), C))), X, C)"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(male_(complement_(X, C)), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(union_(generation1_(X, C), X), union_(close_(X, C), elder_(all_(C), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(union_(X, X), C), union_(close_(X, C), elder_(all_(C), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(complement_(male_(X), C), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(union_(X, generation1_(X, C)), union_(close_(X, C), elder_(all_(C), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(all_(C), male_(parents_of_(X, C)), C))), union_(X, X)))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(all_(C), male_(parents_of_(union_(X, X), C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(complement_(generation2_(X, C), C), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(union_(X, all_(C)), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(complement_(samegender_(X, C), C), male_(parents_of_(X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(all_(C), male_(elder_(parents_of_(X, C), X, C)), C))), X))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(X, C), union_(close_(X, C), elder_(all_(C), male_(parents_of_(X, C)), C))), intersection_(X, X)))"
mby,-41.220464391099,"lambda recurse_, C, X: male_(union_(setdifference_(generation1_(intersection_(X, X), C), union_(close_(X, C), elder_(all_(C), male_(parents_of_(X, C)), C))), X))"
MM_mf_DD_ds,-58.692900494131,"lambda recurse_, C, X: complement_(union_(X, union_(children_of_(union_(children_of_(complement_(X, C), C), male_(children_of_(X, C))), C), setdifference_(parents_of_(union_(spouses_of_(female_(close_(X, C)), C), generation2_(X, C)), C), X))), C)"
MM_mf_DD_ds,-58.692900494131,"lambda recurse_, C, X: complement_(union_(X, union_(children_of_(union_(children_of_(complement_(X, C), C), male_(children_of_(X, C))), C), setdifference_(parents_of_(union_(spouses_of_(samegender_(X, C), C), generation2_(female_(X), C)), C), X))), C)"
MM_mf_DD_ds,-58.692900494131,"lambda recurse_, C, X: complement_(union_(X, union_(children_of_(union_(children_of_(complement_(X, C), C), male_(children_of_(X, C))), C), setdifference_(parents_of_(union_(spouses_of_(samegender_(X, C), C), generation2_(X, C)), C), male_(X)))), C)"
MM_mf_DD_ds,-58.692900494131,"lambda recurse_, C, X: complement_(union_(X, union_(children_of_(union_(children_of_(complement_(X, C), C), male_(children_of_(X, C))), C), setdifference_(parents_of_(union_(spouses_of_(female_(generation1_(X, C)), C), generation2_(X, C)), C), X))), C)"
MM_mf_DD_ds,-58.692900494131,"lambda recurse_, C, X: complement_(union_(X, union_(children_of_(union_(children_of_(complement_(X, C), C), male_(children_of_(female_(X), C))), C), setdifference_(parents_of_(union_(spouses_of_(samegender_(X, C), C), generation2_(X, C)), C), X))), C)"
